ASCII Name;Population;LABEL EN;Classification
San Martin Esperilla;1149;Mexico;Small City
Agua Zarca;1149;Mexico;Small City
Tallaboa;1150;Puerto Rico;Small City
Cavanagh;1150;Argentina;Small City
La Tiza;1150;Panama;Small City
La Laja;1150;Mexico;Small City
Colonia Independencia;1150;Mexico;Small City
Ventoquipa;1150;Mexico;Small City
Fraccionamiento los Alamos;1150;Mexico;Small City
El Pueblito;1150;Mexico;Small City
Los Canos;1150;Mexico;Small City
Camasca;1150;Honduras;Small City
Jerusalen;1151;Mexico;Small City
Jicarero;1151;Mexico;Small City
Las Coloradas;1151;Mexico;Small City
El Anono;1151;Mexico;Small City
Estrella de Belen;1151;Mexico;Small City
Gambino;1151;Mexico;Small City
Lazaro Cardenas;1151;Mexico;Small City
San Andres de las Peras;1151;Mexico;Small City
San Antonio;1151;Honduras;Small City
Mata de Platano;1151;Honduras;Small City
San Marcos;1151;Mexico;Small City
Palo Seco;1152;Puerto Rico;Small City
Loma Tendida;1152;Mexico;Small City
Jagueey Blanco;1152;Mexico;Small City
Pueblo Viejo;1152;Mexico;Small City
Jaboncillo;1152;Mexico;Small City
Polutla;1152;Mexico;Small City
Garruchos;1152;Argentina;Small City
Fraccionamiento Colinas Universidad;1152;Mexico;Small City
San Isidro;1152;Mexico;Small City
San Pedro;1152;Mexico;Small City
San Andres;1152;Panama;Small City
Jutiapa;1153;Honduras;Small City
Cerro Cora;1153;Argentina;Small City
Benito Juarez;1153;Mexico;Small City
Cuexpala;1153;Mexico;Small City
Efrain A. Gutierrez;1153;Mexico;Small City
Boshindo;1153;Mexico;Small City
Villa Morelos;1153;Mexico;Small City
Guadalupe Victoria;1153;Mexico;Small City
Colonia de Guadalupe;1153;Mexico;Small City
Felipe Carrillo Puerto;1154;Mexico;Small City
Landero y Coss;1154;Mexico;Small City
Paso Canoa;1155;Mexico;Small City
Juncal;1155;Puerto Rico;Small City
El Aguila;1155;Mexico;Small City
El Carmen;1156;Mexico;Small City
Morelia (Victorico Rodolfo Grajales);1156;Mexico;Small City
Santa Isabel;1156;Mexico;Small City
Xayacatlan de Bravo;1156;Mexico;Small City
Boquiapa;1156;Mexico;Small City
San Agustin del Palmar;1156;Mexico;Small City
Union de Corrientes;1156;Mexico;Small City
Reforma y Planada;1156;Mexico;Small City
El Canario;1157;Mexico;Small City
San Francisco de Borja;1157;Mexico;Small City
San Francisco de Arriba;1157;Mexico;Small City
El Cortezo;1157;Panama;Small City
San Miguel Amazcala;1157;Mexico;Small City
El Ambar;1157;Mexico;Small City
El Arenal;1157;Mexico;Small City
Tepexititla;1157;Mexico;Small City
Fraccionamiento Paraiso Real;1157;Mexico;Small City
Hermenegildo Galeana;1158;Mexico;Small City
Nuevo Cereso Regional de Altamira;1158;Mexico;Small City
San Esteban de Abajo;1158;Mexico;Small City
El Carmen;1158;Mexico;Small City
Pachiquita;1158;Mexico;Small City
Santa Ana de Guerrero (El Cascabel);1158;Mexico;Small City
Octeyuco Dos Mil;1158;Mexico;Small City
Arena 6ta. Seccion (La Bolsa);1158;Mexico;Small City
La Monja;1159;Mexico;Small City
Porvenir;1159;Uruguay;Small City
Zolonquiapa;1159;Mexico;Small City
Tierra Nueva;1159;Mexico;Small City
Arauli;1160;Honduras;Small City
Pochalcatl;1160;Mexico;Small City
General Juan Jose Rios;1160;Mexico;Small City
Ansihuacuaro;1160;Mexico;Small City
La Palma;1160;Mexico;Small City
Jimenez;1160;Mexico;Small City
Villa Tulumba;1161;Argentina;Small City
Los Achotes;1161;Mexico;Small City
Soledad Nueva;1161;Mexico;Small City
Colombia de Guadalupe;1161;Mexico;Small City
Ignacio Zaragoza;1161;Mexico;Small City
El Tequesquite;1161;Mexico;Small City
Barra de Tecoanapa;1162;Mexico;Small City
Nuevo Volcan Chichonal;1162;Mexico;Small City
La Victoria;1162;Mexico;Small City
Teofani;1162;Mexico;Small City
San Juan Texcalpan;1162;Mexico;Small City
Etchoropo;1162;Mexico;Small City
San Francisco Javier;1162;Mexico;Small City
Correderos;1162;Honduras;Small City
Matacapan;1162;Mexico;Small City
Tincontlan;1162;Mexico;Small City
Rincon del Porvenir;1162;Mexico;Small City
El Escribano;1162;Mexico;Small City
Zaragoza;1163;Mexico;Small City
Guillermo Prieto;1163;Mexico;Small City
San Jose Chalmita;1163;Mexico;Small City
San Jeronimo Xayacatlan;1163;Mexico;Small City
Ignacio Bastida (Santa Catarina Tlayca);1164;Mexico;Small City
Rancho Nuevo;1164;Mexico;Small City
El Saneal;1164;Mexico;Small City
Duyure;1164;Honduras;Small City
San Pedro de Ibarra;1164;Mexico;Small City
Huapacal 1ra. Seccion;1164;Mexico;Small City
Santiago Ixtaltepec;1164;Mexico;Small City
Colonia Miguel Hidalgo;1164;Mexico;Small City
Las Ollas;1165;Mexico;Small City
Paredon;1165;Mexico;Small City
Tierra Blanca;1165;Mexico;Small City
Bienvenido;1165;Mexico;Small City
La Pinta;1165;Mexico;Small City
San Jose de las Flores;1166;Mexico;Small City
Sauz de Calera;1166;Mexico;Small City
El Ocotal;1166;Mexico;Small City
Nicolas Bravo;1166;Mexico;Small City
Herlitzka;1166;Argentina;Small City
Trincheras;1166;Mexico;Small City
Coba;1167;Mexico;Small City
Ayahualulco;1167;Mexico;Small City
Laguna Larga;1167;Mexico;Small City
Colonia Francisco Javier Mina;1167;Mexico;Small City
La Palmita (La Palmita de San Gabriel);1167;Mexico;Small City
Las Sabinas;1167;Mexico;Small City
Cupuan del Rio;1167;Mexico;Small City
Cotaxtla;1167;Mexico;Small City
Tlaltenanguito;1168;Mexico;Small City
Soyata;1168;Mexico;Small City
Colonia el Mirador;1168;Mexico;Small City
Los Ramones;1169;Mexico;Small City
Palmarejo;1169;Puerto Rico;Small City
San Miguel Peras;1169;Mexico;Small City
Yetlancingo;1169;Mexico;Small City
Cerro Blanco;1169;Honduras;Small City
San Francisco la Union;1170;Guatemala;Small City
Progreso (Campo 47);1170;Mexico;Small City
Pedro Santana;1170;Dominican Republic;Small City
Piquillin;1170;Argentina;Small City
Tepetzintla;1170;Mexico;Small City
El Durazno;1170;Mexico;Small City
Valle de Risco;1171;Panama;Small City
San Isidro;1171;Mexico;Small City
Bariometo;1171;Mexico;Small City
Barrio Nuevo de los Muertos;1171;Mexico;Small City
Santa Maria Acatepec;1171;Mexico;Small City
La Espigadilla;1172;Panama;Small City
Arroyo Grande;1172;Mexico;Small City
Buenavista Tetela;1172;Mexico;Small City
San Jose de Rancho Nuevo (Los Arrieros);1172;Mexico;Small City
Lazaro Cardenas;1172;Mexico;Small City
Delgado de Abajo;1172;Mexico;Small City
El Obraje;1172;Honduras;Small City
Maricao;1172;Puerto Rico;Small City
El Pedregal;1172;Mexico;Small City
Bacubirito;1172;Mexico;Small City
El Tequesquite;1172;Mexico;Small City
Palo Colorado;1172;Mexico;Small City
Cienega;1172;Colombia;Small City
La Esperanza [Granjas Familiares];1173;Mexico;Small City
Bautista Chico;1173;Mexico;Small City
San Lorenzo;1173;Mexico;Small City
Ochusjob;1173;Mexico;Small City
Santiago Malacatepec;1173;Mexico;Small City
Profresor Roberto Barrios;1173;Mexico;Small City
Providencia;1173;Mexico;Small City
San Sebastian de Las Barrancas Sur;1173;Mexico;Small City
San Juan Jaripeo;1173;Mexico;Small City
Chilcuautla;1174;Mexico;Small City
Los Barriles;1174;Mexico;Small City
La Presa;1174;Mexico;Small City
El Llano del Compromiso;1174;Mexico;Small City
Los Arcos;1174;Mexico;Small City
La Cantera;1174;Mexico;Small City
Ejido General Leandro Valle;1174;Mexico;Small City
Santa Isabel;1174;Mexico;Small City
Arroyo Zapotillo;1174;Mexico;Small City
Santa Cruz;1174;Honduras;Small City
Tenexio;1174;Mexico;Small City
Oxcum;1175;Mexico;Small City
Arthur's Town;1175;Bahamas;Small City
Ignacio Allende (Concepcion);1175;Mexico;Small City
Santa Maria Velato;1175;Mexico;Small City
San Benito;1175;Mexico;Small City
Barrio de San Isidro;1176;Mexico;Small City
Tepetitla;1176;Mexico;Small City
El Cope;1176;Panama;Small City
Cuesta Amarilla;1176;Mexico;Small City
Romero de Guzman;1177;Mexico;Small City
Barranca de Upia;1177;Colombia;Small City
Dieciseis de Septiembre;1177;Mexico;Small City
Hornitos;1177;Mexico;Small City
El Cuenqueno;1177;Mexico;Small City
El Vergel;1177;Mexico;Small City
San Juan del Rio;1177;Mexico;Small City
Monclova Segundo Sector;1177;Mexico;Small City
Lazaro Cardenas (Chilil);1177;Mexico;Small City
Occidente 4ta. Seccion;1178;Mexico;Small City
Santo Domingo Shomege (Shomege);1178;Mexico;Small City
Manlio Fabio Altamirano;1178;Mexico;Small City
Santa Rita;1178;Mexico;Small City
Colonia Guadalupe;1178;Mexico;Small City
San Ildefonso;1178;Mexico;Small City
La Independencia (Las Pilas);1178;Mexico;Small City
Camelia (Barrio la Camelia);1178;Mexico;Small City
Miguel Hidalgo;1178;Mexico;Small City
Xolostitla de Morelos (Xolostitla);1179;Mexico;Small City
Suc-Tuc;1179;Mexico;Small City
Romero de Torres;1179;Mexico;Small City
Murra;1179;Nicaragua;Small City
Pechucalco 2da. Seccion (Las Cruces);1180;Mexico;Small City
Donaciano Ojeda;1180;Mexico;Small City
Sibilia;1180;Guatemala;Small City
Magdalena Tlacotepec;1180;Mexico;Small City
San Gregorio;1180;Mexico;Small City
Hool;1181;Mexico;Small City
Alpatlahuac;1181;Mexico;Small City
Tres Esquinas;1181;Colombia;Small City
Nueva Libertad (El Colorado);1182;Mexico;Small City
San Antonio Nixini;1182;Mexico;Small City
Colonia Jordan;1182;Mexico;Small City
San Clemente;1182;Mexico;Small City
Potrerillos Abajo;1182;Panama;Small City
El Colegio;1182;Mexico;Small City
Jose Maria Morelos;1182;Mexico;Small City
Nuevo San Jose Independencia;1183;Mexico;Small City
Chichicapa;1183;Mexico;Small City
La Fe;1183;Mexico;Small City
Nanacatlan;1183;Mexico;Small City
Monte Redondo;1183;Mexico;Small City
Canada;1183;Mexico;Small City
Tulimanca;1183;Mexico;Small City
Pueblo Hidalgo;1183;Mexico;Small City
Nicolas Bravo;1184;Mexico;Small City
Las Liebres;1184;Mexico;Small City
Fond Bassin Bleu;1184;Haiti;Small City
Piedras Negras;1184;Mexico;Small City
El Llano;1184;Mexico;Small City
El Escanito;1184;Honduras;Small City
Tepetlacolco;1184;Mexico;Small City
Frias;1184;Mexico;Small City
Tzicatlacoyan;1185;Mexico;Small City
Ojo de Agua;1185;Mexico;Small City
Marroquin;1185;Mexico;Small City
Rio Canas Abajo;1185;Puerto Rico;Small City
Boquilla de Babisas (La Boquilla de Conchos);1185;Mexico;Small City
Colonia Constitucion;1185;Mexico;Small City
Paso Nacional;1185;Mexico;Small City
San Martin;1185;Mexico;Small City
Lazaro Cardenas;1186;Mexico;Small City
Marcol;1186;Mexico;Small City
El Cazadero;1186;Mexico;Small City
El Veladero;1186;Mexico;Small City
Dorp Tera Kora;1186;;Small City
Santiago Mexquititlan Barrio 4to.;1186;Mexico;Small City
Huitzila;1186;Mexico;Small City
El Molino;1186;Mexico;Small City
Noria del Borrego (Norias);1186;Mexico;Small City
San Angel;1186;Mexico;Small City
El Llanito;1186;Mexico;Small City
Euan;1186;Mexico;Small City
Malinaltepec;1187;Mexico;Small City
San Luis de Lozada;1187;Mexico;Small City
Punta Pena;1187;Panama;Small City
Yamaranguila;1187;Honduras;Small City
Pemucho;1187;Mexico;Small City
Ococh;1187;Mexico;Small City
Punta Piedra;1188;Honduras;Small City
Garachine;1188;Panama;Small City
San Jose de Duran (Los Troncoso);1188;Mexico;Small City
Tlaxocoyucan;1188;Mexico;Small City
Alfonso Garzon [Granjas Familiares];1188;Mexico;Small City
Huitzilac;1188;Mexico;Small City
Guadalupe Texcalac;1188;Mexico;Small City
Estacion Camacho;1189;Mexico;Small City
El Vicarlo;1189;Mexico;Small City
Paso de Pirules;1189;Mexico;Small City
El Tule;1189;Mexico;Small City
Xhitey;1189;Mexico;Small City
Las Lomas;1189;Mexico;Small City
Tacuba Nueva;1189;Mexico;Small City
Calido;1189;Mexico;Small City
Los Idolos;1189;Mexico;Small City
El Silencio;1190;Mexico;Small City
El Mollejon;1190;Mexico;Small City
El Carmen Ocotepec;1190;Mexico;Small City
Cieneguilla;1190;Mexico;Small City
Santa Cruz Texmalaquilla;1190;Mexico;Small City
Lomas de Santa Cruz;1190;Mexico;Small City
Mezquite de Luna;1191;Mexico;Small City
Parahuen;1191;Mexico;Small City
Macutzio;1191;Mexico;Small City
San Lorenzo;1191;Mexico;Small City
Fraccionamiento Riberas de San Jeronimo;1191;Mexico;Small City
Lobatos;1192;Mexico;Small City
La Colonia;1192;Mexico;Small City
La Aurora;1192;Mexico;Small City
Texcaco;1192;Mexico;Small City
Playa de la Libertad;1192;Mexico;Small City
Concepcion del Monte;1192;Mexico;Small City
El Corpus;1193;Honduras;Small City
Narciso Mendoza;1193;Mexico;Small City
Villa Cuauhtemoc;1193;Mexico;Small City
Santa Rosalia;1193;Mexico;Small City
La Trinidad Chimalpa;1193;Mexico;Small City
La Sabana;1193;Mexico;Small City
Chontalcoatlan;1193;Mexico;Small City
Paso de Valencia;1193;Mexico;Small City
San Juan Tlacotompa (Tlacotompa);1193;Mexico;Small City
Gustavo Diaz Ordaz;1193;Mexico;Small City
Cuatro Caminos;1194;Mexico;Small City
Picardias;1194;Mexico;Small City
El Guaco;1194;Mexico;Small City
San Miguel de las Palmas;1194;Mexico;Small City
Cuesta de Laja;1195;Mexico;Small City
Monte del Coecillo;1195;Mexico;Small City
Taman;1195;Mexico;Small City
El Mirador;1195;Mexico;Small City
Macin Chico;1195;Mexico;Small City
El Juile;1195;Mexico;Small City
San Juan Lachao;1195;Mexico;Small City
Nuevo San Martin;1195;Mexico;Small City
Jecopaco;1196;Mexico;Small City
Jamaica;1196;Mexico;Small City
San Andres Paxtlan;1196;Mexico;Small City
Chiltepec de Hidalgo;1196;Mexico;Small City
La Paz de Ordaz;1196;Mexico;Small City
Paracas;1196;Peru;Small City
Matanzas;1196;Mexico;Small City
Escalerilla Lagunas;1196;Mexico;Small City
San Jose Solis;1197;Mexico;Small City
El Naranjito;1197;Mexico;Small City
Xoxolpa;1197;Mexico;Small City
Ejido la Pitahaya (Santo Domingo);1197;Mexico;Small City
Benito Juarez;1197;Mexico;Small City
Rio Jordan;1197;Mexico;Small City
Peotillos;1198;Mexico;Small City
Los Almendros;1198;Mexico;Small City
Buenavista (Matasanos);1198;Mexico;Small City
Buayums;1198;Mexico;Small City
Las Ochenta;1199;Puerto Rico;Small City
Los Pilares;1199;Mexico;Small City
Corpus;1199;Honduras;Small City
Uruachi;1199;Mexico;Small City
Otates;1199;Mexico;Small City
Villa Sara;1199;Uruguay;Small City
Puerto Bogota;1200;Colombia;Small City
Colonia Luces en el Mar;1200;Mexico;Small City
Capitan Pablo Lagerenza;1200;Paraguay;Small City
Carrizalillo;1200;Mexico;Small City
Uriburu;1200;Argentina;Small City
Las Yerbitas [Aserradero];1200;Mexico;Small City
San Jose de Bernalejo (El Guayabo);1200;Mexico;Small City
Jenesano;1200;Colombia;Small City
La Junta;1200;Chile;Small City
San Vicente (Calpulalpan Tercera Manzana);1201;Mexico;Small City
Loreto;1201;Argentina;Small City
Pochutla;1201;Mexico;Small City
San Jose;1201;Guatemala;Small City
Tazumbo;1201;Mexico;Small City
Eureka de Media Luna (Eureka);1201;Mexico;Small City
Zequentic;1201;Mexico;Small City
Tonalaco;1202;Mexico;Small City
Arata;1202;Argentina;Small City
Atacco;1202;Mexico;Small City
Pointe Michel;1202;Dominica;Small City
Patria Nueva;1202;Mexico;Small City
Purisima de Covarrubias;1202;Mexico;Small City
Pahua Hueca;1202;Mexico;Small City
San Carlos Autopan;1202;Mexico;Small City
Agronomos Mexicanos;1202;Mexico;Small City
Cerrito de Zavala;1203;Mexico;Small City
La Palmita y Anexos (La Presita);1203;Mexico;Small City
Higinio Olivo;1203;Mexico;Small City
San Antonio;1203;Puerto Rico;Small City
Ocurio;1203;Mexico;Small City
Poturo;1203;Mexico;Small City
Vicente Guerrero;1203;Mexico;Small City
Cardenas;1204;Nicaragua;Small City
La Dicha;1204;Mexico;Small City
San Agustin Zapotlan;1204;Mexico;Small City
Rincon Verde;1204;Mexico;Small City
Maravillas;1204;Mexico;Small City
Nauzontla;1204;Mexico;Small City
San Antonio;1204;Belize;Small City
Fuig;1204;Puerto Rico;Small City
Salsacate;1205;Argentina;Small City
Molagavita;1205;Colombia;Small City
Huemetla;1205;Mexico;Small City
El Salvador (Ranchito San Jose del Carmen);1205;Mexico;Small City
Potrero de los Sanchez (Estacion Techa);1205;Mexico;Small City
Palmer;1205;Puerto Rico;Small City
Tulcingo;1205;Mexico;Small City
San Antonio de Corrales;1205;Mexico;Small City
Oriente 2da. Seccion (San Cayetano);1205;Mexico;Small City
Constancia del Rosario;1205;Mexico;Small City
Joconal;1206;Honduras;Small City
San Antonio Bulujib;1206;Mexico;Small City
Colonia los Remedios;1206;Mexico;Small City
Las Cruces;1206;Mexico;Small City
San Ignacio;1206;Mexico;Small City
Colonia Nueva Germania;1206;Paraguay;Small City
Mutquin;1207;Argentina;Small City
Susacon;1207;Colombia;Small City
Prados del Rosario;1207;Mexico;Small City
Puente de Piedra;1207;Mexico;Small City
Garrochales;1208;Puerto Rico;Small City
Rio Esteban;1208;Honduras;Small City
Ceuta;1208;Mexico;Small City
Abasolo;1208;Mexico;Small City
Chonegal;1208;Mexico;Small City
Hidalgo;1209;Mexico;Small City
Concepcion la Venta;1209;Mexico;Small City
Guadalcazar;1209;Mexico;Small City
Once de Abril;1209;Mexico;Small City
Vetas;1210;Colombia;Small City
San Miguel;1210;Paraguay;Small City
Primero de Mayo (Chupaderos);1210;Mexico;Small City
El Achiotal;1210;Honduras;Small City
Tierra Nueva;1210;Mexico;Small City
El Paraiso;1210;Mexico;Small City
Terminal de Providencia;1210;Mexico;Small City
Netzahualcoyotl;1210;Mexico;Small City
Ahuehuetitla;1210;Mexico;Small City
El Chacal;1211;Mexico;Small City
Tequila 1ra. Seccion (La Aurora);1211;Mexico;Small City
Miguel Hidalgo;1212;Mexico;Small City
La Reforma;1212;Mexico;Small City
San Juan Coatzospam;1212;Mexico;Small City
La Panadera;1212;Mexico;Small City
Tepexco;1212;Mexico;Small City
El Tortuguero;1212;Mexico;Small City
Talol;1212;Mexico;Small City
La Presa;1212;Mexico;Small City
Campanario;1213;Mexico;Small City
San Jose de los Reynoso;1213;Mexico;Small City
Villa Union;1213;Mexico;Small City
Narino;1213;Colombia;Small City
Conca;1213;Mexico;Small City
Ojo de Agua;1213;Mexico;Small City
Santa Ana Nichi Ejido;1213;Mexico;Small City
Presa del Rosario;1213;Mexico;Small City
Morelita;1214;Mexico;Small City
Los Conquistadores;1214;Argentina;Small City
Cerrito de Gasca;1214;Mexico;Small City
La Colorada;1214;Panama;Small City
Rosales;1214;Mexico;Small City
Colonia Guadalupana;1214;Mexico;Small City
Colonia Patria Nueva;1214;Mexico;Small City
Alejo Gonzalez (Bilbao);1214;Mexico;Small City
San Pedro Tetitlan;1214;Mexico;Small City
Playa de Chachalacas;1214;Mexico;Small City
Popo Park;1214;Mexico;Small City
Mier y Noriega;1214;Mexico;Small City
Xalticpac;1214;Mexico;Small City
La Joya de Calvillo;1215;Mexico;Small City
La Purisima;1215;Mexico;Small City
San Carlos Minas;1215;Argentina;Small City
La Playa;1215;Colombia;Small City
San Andres de los Gama;1215;Mexico;Small City
Colonia Jose Maria Morelos;1215;Mexico;Small City
Frias;1215;Colombia;Small City
Rio Seco Puente de Doria;1215;Mexico;Small City
Rancho del Padre;1215;Mexico;Small City
El Molino;1215;Mexico;Small City
Ahuajutla;1215;Mexico;Small City
Astapa;1215;Mexico;Small City
Techachalco;1215;Mexico;Small City
Praderas de San Francisco;1215;Mexico;Small City
Santo Domingo;1216;Panama;Small City
Jesus Huitznahuac;1216;Mexico;Small City
Occidente (San Francisco);1216;Mexico;Small City
Piedra Blanca;1216;Mexico;Small City
Barrio de Arriba de San Juan Xoconusco;1216;Mexico;Small City
Menores;1217;Mexico;Small City
Los Palacios;1217;Mexico;Small City
San Antonio Matlahuacales;1217;Mexico;Small City
Hermanos Cedillo;1217;Mexico;Small City
Oxeloco;1217;Mexico;Small City
Tlacuilolapan;1217;Mexico;Small City
Quebrada Larga;1217;Honduras;Small City
Paso del Correo;1217;Mexico;Small City
La Guata;1217;Honduras;Small City
El Cesped;1217;Mexico;Small City
La Estancia de San Jose del Carmen;1218;Mexico;Small City
Amado Gomez;1218;Mexico;Small City
Ayotitlan;1218;Mexico;Small City
Santiago Bayacora;1218;Mexico;Small City
Kankintu;1218;Panama;Small City
Boqueron;1218;Puerto Rico;Small City
Lucio Blanco (Los Gavilanes);1218;Mexico;Small City
Molinos;1219;Mexico;Small City
San Jose de Aura;1219;Mexico;Small City
San Cristobal los Nava;1219;Mexico;Small City
San Jose Boqui;1219;Mexico;Small City
Fraccion San Roque (El Prieto);1219;Mexico;Small City
Cumbre de Barranca Honda;1219;Mexico;Small City
